subject,session_i,session_j,pv_corr,ens_corr,day_distance,circadian_distance,circadian_distance_reported
UT13,REM_Sleep_20230915,Good_Run_20230918,0.4486378799919766,0.9170274248927798,3.0,0.4833333333333343,2.366666666666667
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.5137880919325338,0.9229771769477205,4.0,0.45000000000000284,0.18333333333333357
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.32815446140576376,0.8972544924088892,4.0,1.4500000000000028,0.18333333333333357
UT13,REM_Sleep_20230915,Good_Run_20230920,0.851023678665026,0.8899528994000165,5.0,0.6833333333333336,0.5166666666666657
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.8231477765145732,0.7825589506806938,10.0,0.09999999999999787,0.4833333333333343
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.6497608872056061,0.8150111213367134,10.0,2.0166666666666693,0.4833333333333343
UT13,REM_Sleep_20230915,Good_Run_20230926,0.8325512346897496,0.8468629613925682,11.0,0.41666666666666785,0.8500000000000014
UT13,REM_Sleep_20230915,Good_Run_20230927,0.6786844510526021,0.8365277108885375,12.0,0.5166666666666693,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230927,0.7542577192803626,0.8848056564943565,12.0,1.8500000000000014,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230928,0.5918103477031796,0.8505819639176251,13.0,0.25,1.3333333333333321
UT13,REM_Sleep_20230915,Good_Run_20230916,0.8208617674600046,0.8891612792515916,1.0,0.06666666666666643,2.866666666666667
UT13,REM_Sleep_20230915,Good_Run_20230918,0.49011691490555986,0.8778098685904367,3.0,0.533333333333335,2.366666666666667
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.8155216535592749,0.9131383212358671,4.0,0.5666666666666664,0.18333333333333357
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.7013096282885437,0.8867623017872704,4.0,0.43333333333333357,0.18333333333333357
UT13,REM_Sleep_20230915,Good_Run_20230920,0.7082805124614454,0.8698941430205561,5.0,0.3333333333333357,0.5166666666666657
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.8320570263596448,0.8167737230801878,10.0,1.1166666666666671,0.4833333333333343
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.6767579482721464,0.8304015159266681,10.0,1.0,0.4833333333333343
UT13,REM_Sleep_20230915,Good_Run_20230926,0.6870021054748732,0.8483255185477746,11.0,0.6000000000000014,0.8500000000000014
UT13,REM_Sleep_20230915,Good_Run_20230927,0.6459788973232555,0.8737643979818916,12.0,0.5,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230927,0.619436081803588,0.8880978559757328,12.0,0.8333333333333321,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230928,0.46784406409779566,0.8717118451920884,13.0,0.7666666666666693,1.3333333333333321
UT13,Good_Run_20230916,Good_Run_20230918,0.46826681911349,0.945770676719911,2.0,0.6000000000000014,0.5
UT13,Good_Run_20230916,REM_Sleep_20230919,0.7860692550895921,0.9002023212984963,3.0,0.6333333333333329,2.6833333333333336
UT13,Good_Run_20230916,REM_Sleep_20230919,0.6412735120254712,0.8507748689053876,3.0,0.36666666666666714,2.6833333333333336
UT13,Good_Run_20230916,Good_Run_20230920,0.7375689420737721,0.8627453089113023,4.0,0.40000000000000213,2.3500000000000014
