subject,session_i,session_j,pv_corr,ens_corr,day_distance,circadian_distance,circadian_distance_reported
UT14,Day8,Day22,0.35525756923047624,0.20572901625590365,15.0,0.45000000000000107,0.5499999999999989
UT14,Day9,Day10,0.3376348231393901,0.023125030417863356,2.0,0.2666666666666675,9.566666666666666
UT14,Day9,Day11,0.24417366577759855,0.5440024712057913,3.0,0.6333333333333346,2.083333333333334
UT14,Day9,Day12,0.5844268560186859,0.5863492394298733,4.0,0.6500000000000004,0.4666666666666668
UT14,Day9,Day13,0.3112017896232491,0.32995973216368946,5.0,0.5499999999999989,11.5
UT14,Day9,Day14,0.1949345609516347,0.4980483530480446,6.0,0.2666666666666675,3.666666666666666
UT14,Day9,Day15,0.3360968855455069,0.5577422105321364,7.0,0.1999999999999993,5.583333333333332
UT14,Day9,Day16,0.19903493194051028,0.17674505437252636,8.0,0.7666666666666675,9.433333333333334
UT14,Day9,Day17,0.15201709669191596,0.6508348872427996,9.0,0.13333333333333286,5.933333333333334
UT14,Day9,Day18,0.1745590432426566,0.41303880041470004,10.0,0.40000000000000036,2.6500000000000004
UT14,Day9,Day19,0.21059656272503047,0.2496646693943748,11.0,0.033333333333333215,1.7166666666666668
UT14,Day9,Day21,0.3681651234258182,-0.17350783448345708,13.0,0.6666666666666661,0.8333333333333339
UT14,Day9,Day22,0.2241886782250879,0.30558222015398534,14.0,0.13333333333333286,0.4166666666666661
UT14,Day10,Day11,0.7409467576533478,-0.09428552046092593,1.0,0.36666666666666714,7.4833333333333325
UT14,Day10,Day12,0.8159465837523205,-0.10057017822962358,2.0,0.38333333333333286,9.1
UT14,Day10,Day13,0.8431780747709106,-0.17104047631582628,3.0,0.8166666666666664,1.9333333333333336
UT14,Day10,Day14,0.662260523000823,0.41054694873475517,4.0,0.0,5.9
UT14,Day10,Day15,0.7821455338286077,0.2400753263430993,5.0,0.4666666666666668,3.9833333333333343
UT14,Day10,Day16,0.8238423151185141,0.2367319968887188,6.0,0.5,0.13333333333333286
UT14,Day10,Day17,0.5372470222306079,-0.3414494738092519,7.0,0.40000000000000036,3.633333333333333
UT14,Day10,Day18,0.7653571640437493,-0.13886179775137003,8.0,0.13333333333333286,6.916666666666666
UT14,Day10,Day19,0.737569895981632,0.09263154125561192,9.0,0.3000000000000007,7.85
UT14,Day10,Day21,0.6932730553138098,0.3186777881989504,11.0,0.9333333333333336,8.733333333333333
UT14,Day10,Day22,0.7927514530758915,0.06828283569284554,12.0,0.40000000000000036,9.15
UT14,Day11,Day12,0.4766700236434675,0.7372393213242712,1.0,0.01666666666666572,1.6166666666666671
UT14,Day11,Day13,0.5521451534381613,0.696811512551766,2.0,1.1833333333333336,9.416666666666666
UT14,Day11,Day14,0.5376856708234693,0.5771494710175153,3.0,0.36666666666666714,1.5833333333333321
UT14,Day11,Day15,0.47808953164255275,0.6093073889505312,4.0,0.8333333333333339,3.4999999999999982
UT14,Day11,Day16,0.5112874486639761,0.19794543248219817,5.0,0.13333333333333286,7.35
UT14,Day11,Day17,0.3788402878375765,0.6448380050732722,6.0,0.7666666666666675,3.8499999999999996
UT14,Day11,Day18,0.5086271087294498,0.7901316947525102,7.0,0.23333333333333428,0.5666666666666664
UT14,Day11,Day19,0.5503554472576377,0.557447707599501,8.0,0.6666666666666679,0.36666666666666714
UT14,Day11,Day21,0.47176839341270344,-0.44006363949126986,10.0,1.3000000000000007,1.25
UT14,Day11,Day22,0.4521680560822283,0.15779567467176714,11.0,0.7666666666666675,1.6666666666666679
UT14,Day12,Day13,0.7105452225376542,0.6158349534178166,1.0,1.1999999999999993,11.033333333333333
UT14,Day12,Day14,0.6421570056940229,0.7037922633780125,2.0,0.38333333333333286,3.1999999999999993
UT14,Day12,Day15,0.6150619440523987,0.7249594765847578,3.0,0.8499999999999996,5.116666666666665
UT14,Day12,Day16,0.629851106460721,-0.13124663456400376,4.0,0.11666666666666714,8.966666666666667
UT14,Day12,Day17,0.5702211982650566,0.6301864712586037,5.0,0.7833333333333332,5.466666666666667
UT14,Day12,Day18,0.6198480622977669,0.6722802352183977,6.0,0.25,2.1833333333333336
UT14,Day12,Day19,0.6960112608580676,0.7573444934587084,7.0,0.6833333333333336,1.25
UT14,Day12,Day21,0.5581178524230775,-0.22243805445198603,9.0,1.3166666666666664,0.36666666666666714
UT14,Day12,Day22,0.6738903346441655,0.15616074547492106,10.0,0.7833333333333332,0.05000000000000071
UT14,Day13,Day14,0.7521957667051279,0.43179895220768744,1.0,0.8166666666666664,7.833333333333334
UT14,Day13,Day15,0.7323350668450942,0.493009512954506,2.0,0.34999999999999964,5.916666666666668
UT14,Day13,Day16,0.8302975737434587,-0.15749381388908065,3.0,1.3166666666666664,2.0666666666666664
UT14,Day13,Day17,0.5204851715806506,0.6643030833634237,4.0,0.4166666666666661,5.566666666666666
UT14,Day13,Day18,0.7566986939298258,0.6196456649694537,5.0,0.9499999999999993,8.85
UT14,Day13,Day19,0.7731539712797594,0.44452746708378804,6.0,0.5166666666666657,9.783333333333333
UT14,Day13,Day21,0.725594386327164,-0.5707488487347838,8.0,0.11666666666666714,10.666666666666666
UT14,Day13,Day22,0.7015556401892189,-0.037122649789400504,9.0,0.4166666666666661,11.083333333333334
UT14,Day14,Day15,0.7874655147820872,0.814446886820906,1.0,0.4666666666666668,1.916666666666666
UT14,Day14,Day16,0.7862509887301812,0.07024266019146391,2.0,0.5,5.7666666666666675
UT14,Day14,Day17,0.5957782332179334,0.25578663423431014,3.0,0.40000000000000036,2.2666666666666675
UT14,Day14,Day18,0.8474759559366806,0.57450089247184,4.0,0.13333333333333286,1.0166666666666657
UT14,Day14,Day19,0.893837033130816,0.8568473720644092,5.0,0.3000000000000007,1.9499999999999993
UT14,Day14,Day21,0.4565547312868216,0.013741889585027537,7.0,0.9333333333333336,2.833333333333332
UT14,Day14,Day22,0.5746108916165794,0.2540844195897451,8.0,0.40000000000000036,3.25
UT14,Day15,Day16,0.8014909812647515,-0.04790762679715246,1.0,0.9666666666666668,3.8500000000000014
UT14,Day15,Day17,0.5079706146725255,0.3694296334259912,2.0,0.06666666666666643,0.3500000000000014
UT14,Day15,Day18,0.8044110392004644,0.5014775711480164,3.0,0.5999999999999996,2.933333333333332
UT14,Day15,Day19,0.8496175343909098,0.6729892254498796,4.0,0.16666666666666607,3.8666666666666654
UT14,Day15,Day21,0.5809455560018869,-0.013981762543029477,6.0,0.4666666666666668,4.749999999999998
UT14,Day15,Day22,0.7100203895206927,0.3054641899555952,7.0,0.06666666666666643,5.166666666666666
UT14,Day16,Day17,0.5771908276606167,0.09808880198165604,1.0,0.9000000000000004,3.5
UT14,Day16,Day18,0.8173411437228058,0.2561120065113702,2.0,0.36666666666666714,6.783333333333333
UT14,Day16,Day19,0.7847622548240363,-0.003911627132935054,3.0,0.8000000000000007,7.716666666666667
UT14,Day16,Day21,0.48864457191187016,-0.12259919347668052,5.0,1.4333333333333336,8.6
UT14,Day16,Day22,0.6255861402633546,-0.08675494734199544,6.0,0.9000000000000004,9.016666666666667
UT14,Day17,Day18,0.7734990651783132,0.5682999391111166,1.0,0.5333333333333332,3.283333333333333
UT14,Day17,Day19,0.7112191963278408,0.18063568746221026,2.0,0.09999999999999964,4.216666666666667
UT14,Day17,Day21,0.1866569719720016,-0.5612445519550068,4.0,0.5333333333333332,5.1
UT14,Day17,Day22,0.2764880929606722,0.08959079165243965,5.0,0.0,5.5166666666666675
UT14,Day18,Day19,0.9000129992415994,0.702968057094306,1.0,0.43333333333333357,0.9333333333333336
UT14,Day18,Day21,0.4611423088432829,-0.41186438790802354,3.0,1.0666666666666664,1.8166666666666664
UT14,Day18,Day22,0.5327770536439708,0.16123569444483124,4.0,0.5333333333333332,2.2333333333333343
UT14,Day19,Day21,0.5074960893351274,-0.05764239458920353,2.0,0.6333333333333329,0.8833333333333329
UT14,Day19,Day22,0.6554128568282672,0.08776624063259153,3.0,0.09999999999999964,1.3000000000000007
UT14,Day21,Day22,0.6322598379657373,0.0337569536065748,1.0,0.5333333333333332,0.41666666666666785
UT13,REM_Sleep_20230914,REM_Sleep_20230914,0.9008858992928155,0.6964397581944255,0.0,0.0,0.0
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.5556084356224568,-0.45277690681738997,1.0,0.9666666666666686,3.2166666666666686
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.7067687766602181,0.3729031065706063,1.0,0.05000000000000071,3.2166666666666686
UT13,REM_Sleep_20230914,Good_Run_20230916,0.667572744874619,0.2853400042480897,2.0,0.11666666666666714,0.3500000000000014
UT13,REM_Sleep_20230914,Good_Run_20230918,0.7022192311255128,-0.34283381760290793,4.0,0.4833333333333343,0.8500000000000014
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.7906862332854349,-0.24955469567279692,5.0,0.5166666666666657,3.033333333333335
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.6653198131686224,0.18299218634442635,5.0,0.4833333333333343,3.033333333333335
UT13,REM_Sleep_20230914,Good_Run_20230920,0.6728968244744226,0.10100978414454208,6.0,0.283333333333335,2.700000000000003
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.67924898458925,0.06298074581378182,11.0,1.0666666666666664,2.7333333333333343
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.48790517775583386,0.42959219574527785,11.0,1.0500000000000007,2.7333333333333343
UT13,REM_Sleep_20230914,Good_Run_20230926,0.399639294830012,-0.3571826739665674,12.0,0.5500000000000007,2.366666666666667
UT13,REM_Sleep_20230914,Good_Run_20230927,0.4388544336702217,0.08174696392795974,13.0,0.4499999999999993,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230927,0.6219579595962512,-0.24234140274642307,13.0,0.8833333333333329,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230928,0.7425777776598576,0.39752495810664723,14.0,0.7166666666666686,1.8833333333333364
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.7457382310682737,-0.04441303811375055,1.0,0.9666666666666686,3.2166666666666686
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.8102478382234081,0.185510351877098,1.0,0.05000000000000071,3.2166666666666686
UT13,REM_Sleep_20230914,Good_Run_20230916,0.7072257527596275,0.3000501647409972,2.0,0.11666666666666714,0.3500000000000014
UT13,REM_Sleep_20230914,Good_Run_20230918,0.5505740866906238,-0.07335978769728056,4.0,0.4833333333333343,0.8500000000000014
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.7640107751983942,-0.2742025854904399,5.0,0.5166666666666657,3.033333333333335
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.5140802035653507,-0.016100991204609442,5.0,0.4833333333333343,3.033333333333335
UT13,REM_Sleep_20230914,Good_Run_20230920,0.7677896805831256,0.2474928112253721,6.0,0.283333333333335,2.700000000000003
